PMID	DOI	dateOfCreation	firstIndexDate	fullTextReceivedDate	dateOfRevision	electronicPublicationDate	firstPublicationDate	ML_Check	Affs
30184510	10.1016/j.celrep.2018.08.018	2018	2018	2019	2019		2018	True	Department of Haematology, University of Cambridge, Cambridge CB2 0PT, UK; National Health Service Blood and Transplant, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK. /// Max Planck Institute for Molecular Genetics, Berlin, Germany. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Department of Haematology, University of Cambridge, Cambridge CB2 0PT, UK; National Health Service Blood and Transplant, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK; British Heart Foundation Centre of Excellence, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0QQ, UK. /// Department of Haematology, University of Cambridge, Cambridge CB2 0PT, UK; National Health Service Blood and Transplant, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK; British Heart Foundation Centre of Excellence, Cambridge Biomedical Campus, Long Road, Cambridge CB2 0QQ, UK; Department of Human Genetics, the Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1HH, UK.
29617944	10.1093/bioinformatics/bty197	2018	2018	2018	2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, UK.
30033588	10.1002/psp4.12339	2018	2018	2018	2019	2018	2018	True	Global Clinical Pharmacology, Pfizer, Sandwich, UK. /// EMBL - European Bioinformatics Institute, Cambridge, UK.
29871895	10.1261/rna.065565.118	2018	2018	2018	2019	2018	2018	True	Institute of Cardiovascular Science, University College London, London WC1E 6JF, United Kingdom. /// European Bioinformatics Institute, European Molecular Biology Laboratory (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge CB10 1SD, United Kingdom. /// King's British Heart Foundation Centre, King's College London, London SE5 9NU, United Kingdom.
NA	10.1016/S1470-2045(18)30425-X							NA	NA
30456373	10.26508/lsa.201800124	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. /// Novartis Institutes for Biomedical Research, Cambridge, MA, USA.
30165050	10.1053/j.gastro.2018.08.036	2018	2018	2019	2019	2018	2018	True	Medical Research Council Cancer Unit, Hutchison/Medical Research Council Research Centre, University of Cambridge, Cambridge, United Kingdom; European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom. /// Medical Research Council Cancer Unit, Hutchison/Medical Research Council Research Centre, University of Cambridge, Cambridge, United Kingdom; Cambridge University Hospitals NHS Trust, Cambridge, United Kingdom. Electronic address: RCF29@MRC-CU.cam.ac.uk.
30139972	10.1038/s41467-018-05811-3	2018	2018	2018	2019	2018	2018	True	Oncology Innovative Medicines & Early Drug Development, AstraZeneca, Milton Science Park, Cambridge, CB4 0FZ, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Genome Campus, Cambridge, CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. julio.saez@bioquant.uni-heidelberg.de. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. oliver.stegle@embl.de.
30057203	10.1016/j.neuron.2018.07.001	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 15D, UK.
30134833	10.1186/s12864-018-5014-1	2018	2018	2018	2018	2018	2018	True	The Pirbright Institute, Ash Road, Woking, Surrey, GU24 0NF, UK. Ramiro.morales-hojas@rothamsted.ac.uk. /// EMBL-European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// The Pirbright Institute, Ash Road, Woking, Surrey, GU24 0NF, UK. /// Bioinformatics group, Rothamsted Research, West Common, Harpenden, Hertfordshire, AL5 2JQ, UK. /// Department of Genetics and Biochemistry, Clemson University Genomics Institute, BRC #310, 105 Collins Street, Clemson, SC, 29634, USA.
30103702	10.1186/s12864-018-4989-y	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory - European Bioinformatics Institute, Cambridge, UK. fi1@sanger.ac.uk. /// Wellcome Sanger Institute, Cambridge, UK. /// GlaxoSmithKline, Stevenage, UK. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Cambridge, UK. /// Wellcome Sanger Institute, Cambridge, UK. mg12@sanger.ac.uk.
30078747	10.1016/j.ccell.2018.07.001	2018	2018		2019	2018	2018	True	ETH Zurich, NEXUS Personalized Health Technologies, Zurich, Switzerland; SIB Swiss Institute of Bioinformatics, Zurich, Switzerland. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, UK.
30102703	10.1371/journal.pcbi.1006390	2018	2018	2018	2019	2018	2018	True	Swiss-Prot Group, SIB Swiss Institute of Bioinformatics, Geneva, Switzerland. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom.
30089873	10.1038/s41598-018-30351-7	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, United Kingdom.
30254736	10.12688/f1000research.15161.1	2018	2018	2018	2019	2018	2018	True	Masaryk University, Brno, Czech Republic. /// EMBL-EBI, Hinxton, UK.
30083448	10.7717/peerj.5298	2018	2018	2018	2018	2018	2018	False	
29554215	10.1093/bioinformatics/bty157	2018	2018	2018	2019		2018	True	Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, UK.
29884752	10.1101/gr.233460.117	2018	2018	2019	2019	2018	2018	True	Genomics Institute, University of California Santa Cruz and Howard Hughes Medical Institute, Santa Cruz, California 95064, USA. /// European Bioinformatics Institute, Wellcome Genome Campus, Hinxton CB10 1SD, United Kingdom.
30084866	10.1093/bib/bby061	2018	2018	2019	2020		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Cambridge, Hinxton, UK. /// Cancer System Biology Laboratory (CanSyL), Graduate School of Informatics, Middle East Technical University, Ankara, Turkey and European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Cambridge, Hinxton, UK.
30031774	10.1016/j.cels.2018.06.012	2018	2018	2018	2020		2018	True	Cavendish Laboratory, Department of Physics, JJ Thomson Avenue, University of Cambridge, Cambridge CB3 0HE, UK; The Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK; Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK; Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge, UK; Max Planck Institute for the Physics of Complex Systems, Noethnitzer Str. 38, 01187 Dresden, Germany; Center for Systems Biology Dresden, Pfotenhauer Str. 108, 01307 Dresden, Germany. Electronic address: rulands@pks.mpg.de. /// Epigenetics Programme, Babraham Institute, Cambridge, UK; Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK; School of Biomedical Sciences and Pharmacy, Faculty of Health and Medicine, The University of Newcastle, Callaghan, NSW, Australia. Electronic address: heather.lee@newcastle.edu.au. /// Epigenetics Programme, Babraham Institute, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, UK. /// Epigenetics Programme, Babraham Institute, Cambridge, UK; Friedrich Miescher Institute for Biomedical Research, Maulbeerstrasse 66, 4058 Basel, Switzerland. /// Bioinformatics Group, Babraham Institute, Cambridge, UK. /// Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK. /// Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK; Epigenetics Programme, Babraham Institute, Cambridge, UK. /// Cavendish Laboratory, Department of Physics, JJ Thomson Avenue, University of Cambridge, Cambridge CB3 0HE, UK; The Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge CB2 1QN, UK; Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK. Electronic address: bds10@cam.ac.uk. /// Wellcome Trust-Medical Research Council Stem Cell Institute, University of Cambridge, Cambridge, UK; Department of Physiology, Development and Neuroscience, University of Cambridge, Cambridge, UK; Epigenetics Programme, Babraham Institute, Cambridge, UK; Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK; Centre for Trophoblast Research, University of Cambridge, Cambridge, UK. Electronic address: wolf.reik@babraham.ac.uk.
30032202	10.1093/bioinformatics/bty625	2018	2018	2019	2019		2019	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, UK.
30020414	10.1093/bioinformatics/bty635	2018	2018	2019	2019		2019	True	Institute of Biotechnology, Life Sciences Center, Vilnius University, Vilnius, Lithuania. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, Cambridge, UK.
30013148	10.1038/s41590-018-0160-9	2018	2018	2019	2020	2018	2018	True	Cambridge Institute for Medical Research, University of Cambridge, Cambridge, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK. john.marioni@cruk.cam.ac.uk. /// Cambridge Institute for Medical Research, University of Cambridge, Cambridge, UK. gg305@cam.ac.uk.
29991676	10.1038/s41467-018-05083-x	2018	2018	2018	2019	2018	2018	True	Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, CB2 0RE, United Kingdom. /// Department of Pharmacology, University of Cambridge, Cambridge, CB2 1PD, United Kingdom. /// Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, CB2 0RE, United Kingdom. aaron.lun@cruk.cam.ac.uk. /// Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, CB2 0RE, United Kingdom. marioni@ebi.ac.uk.
29988082	10.1038/s41586-018-0317-6	2018	2018	2019	2019	2018	2018	True	Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, UK. /// Institute of Biomaterials and Biomedical Engineering, University of Toronto, Toronto, Ontario, Canada. /// Clalit Research Institute, Tel Aviv, Israel. /// Department of Public Health and Primary Care, Institute of Public Health, University of Cambridge School of Clinical Medicine, Cambridge, UK. /// MRC Epidemiology Unit, University of Cambridge, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute EMBL-EBI, Wellcome Genome Campus, Hinxton, UK. /// University of Cambridge, Cambridge, UK. /// Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, UK. moritz.gerstung@ebi.ac.uk. /// Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, UK. gsv20@sanger.ac.uk.
29975713	10.1371/journal.pone.0199866	2018	2018	2018	2019	2018	2018	True	A. I. Virtanen Institute, University of Eastern Finland, Kuopio, Finland.
29760201	10.1534/g3.118.200187	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, CB10 1SD Hinxton, Cambridge, UK. /// Institute of Biotechnology, University of Helsinki, Finland.
29905871	10.1093/nar/gky448	2018	2018	2018	2019		2018	True	EMBL-EBI European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Howard Hughes Medical Institute, Harvard University, 16 Divinity Avenue, Cambridge, MA 02138, USA.
29636374	10.1101/gr.226845.117	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton CB10 1SD, United Kingdom. /// Cancer Genome Project, Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA, United Kingdom.
29882266	10.1002/pmic.201700454	2018	2018	2018	2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
29618097	10.1093/molbev/msy055	2018	2018	2018	2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, United Kingdom.
29785028	10.1038/s41591-018-0028-4	2018	2018	2019	2019	2018	2018	True	Molecular Biology, NCMLS, FNWI, Radboud University, Nijmegen, The Netherlands. /// Nuclear Dynamics Program, Babraham Institute, Babraham Research Campus, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, UK.
29498804	10.1111/febs.14427	2018	2018	2019	2019	2018	2018	True	Manchester Centre for Synthetic Biology of Fine and Speciality Chemicals, Manchester Institute of Biotechnology, University of Manchester, UK. /// The Albert-Einstein-College of Medicine, Bronx, NY, USA. /// European Bioinformatics Institute, EMBL Outstation, Cambridge, UK. /// Institute of Biochemical Sciences, Academia Sinica, Taipei, Taiwan. /// Member of Merck Group, Sigma-Aldrich, Buchs, Switzerland.
29953864	10.1016/j.cels.2018.05.012	2018	2018	2018	2019		2018	True	Bioinformatics Group, Department of Computer Science, Albert-Ludwigs-University Freiburg, Georges-Köhler-Allee 106, Freiburg 79110, Germany. /// Johns Hopkins University, 3400 N Charles Street, Mudd Hall 144, Baltimore 21218, MD, USA. /// The Pennsylvania State University, 505 Wartik Lab, University Park, PA 16802, USA. /// European Bioinformatics Institute, Hinxton, Cambridge, UK. /// Melbourne Bioinformatics, The University of Melbourne, Melbourne, VIC 3010, Australia. /// Earlham Institute, Norwich Research Park, Norwich NR4 7UZ, UK. /// Bioinformatics Group, Department of Computer Science, Albert-Ludwigs-University Freiburg, Georges-Köhler-Allee 106, Freiburg 79110, Germany. Electronic address: backofen@informatik.uni-freiburg.de. /// The Pennsylvania State University, 505 Wartik Lab, University Park, PA 16802, USA. Electronic address: anton@nekrut.org. /// Bioinformatics Group, Department of Computer Science, Albert-Ludwigs-University Freiburg, Georges-Köhler-Allee 106, Freiburg 79110, Germany. Electronic address: gruening@informatik.uni-freiburg.de.
29941091	10.7554/eLife.36245	2018	2018	2018	2019	2018	2018	True	Division of Infectious Diseases, Imperial College London, London, United Kingdom. /// The European Bioinformatics Institute (EMBL-EBI), Cambridge, United Kingdom.
29945659	10.1186/s13059-018-1461-x	2018	2018	2018	2018	2018	2018	True	Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SA, UK. michael.morgan@sanger.ac.uk. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SA, UK. john.marioni@ebi.ac.uk.
29934552	10.1038/s41467-018-04919-w	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, CB10 1SD, Cambridge, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, CB10 1SD, Cambridge, United Kingdom. julio.saez@bioquant.uni-heidelberg.de.
29977167	10.7171/jbt.18-2902-003	2018	2018	2018	2019	2018	2018	True	Science for Life Laboratory, KTH - Royal Institute of Technology, 171 65 Solna, Sweden. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom.
29925568	10.15252/msb.20178124	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, UK fbuettner.phys@gmail.com wolfgang.huber@embl.de oliver.stegle@embl.de.
29928511	10.1038/s41421-018-0032-3	2018	2018	2018	2018	2018	2018	True	1Wellcome Trust/Cancer Research UK Gurdon Institute, University of Cambridge, Tennis Court Road, Cambridge, CB2 1QN UK. /// 3Computational and Systems Biology, Genome Institute of Singapore, 60 Biopolis Street, Singapore, 138672 Singapore. /// 4Earlham Institute, Norwich Research Park, Norwich, NR4 7UH UK. /// 5Department Fluid Dynamics, Institute of High Performance Computing, 1 Fusionopolis Way, Singapore, 138632 Singapore. /// EMBL European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, CB10 1SD, Cambridge, UK. /// 8Department of Molecular Neuroscience, UCL Institute of Neurology, London, UK. /// 9Wellcome Trust Medical Research Council Stem Cell Institute, University of Cambridge, Tennis Court Road, Cambridge, CB2 1QR UK. /// 12Department of Biochemistry, University of Cambridge, Tennis Court Road, Cambridge, CB2 1QW UK.
29880062	10.1186/s40168-018-0479-3	2018	2018	2018	2019	2018	2018	True	Department of Functional Genomics, Interfaculty Institute for Genetics and Functional Genomics, University Medicine Greifswald, Greifswald, Germany. /// Institute of Clinical Molecular Biology, Christian Albrechts University of Kiel, Kiel, Germany. /// MRC Integrative Epidemiology Unit at University of Bristol, Bristol, UK.
NA	10.1101/338178							NA	NA
29927072	10.1002/cpbi.51	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom. /// Systems Biology Graduate Program, Harvard University, Cambridge, Massachusetts.
29626206	10.1038/s41576-018-0005-2	2018	2018	2019	2019		2018	True	MRC Harwell Institute, Harwell, UK. S.brown@har.mrc.ac.uk. /// MRC Harwell Institute, Harwell, UK. a.mallon@har.mrc.ac.uk. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. tmeehan@ebi.ac.uk. /// Queen Mary University of London, London, UK. damian.smedley@genomicsengland.co.uk. /// MRC Harwell Institute, Harwell, UK. s.wells@har.mrc.ac.uk.
29608177	10.1038/nbt.4091	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Cambridge, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK. /// Wellcome Trust Sanger Institute, Cambridge, UK.
29337199	10.1016/j.drudis.2018.01.032	2018	2018		2018	2018	2018	True	Open Targets, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK; European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. Electronic address: niki@ebi.ac.uk. /// Open Targets, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK; European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Sigma Consulting Solutions, Wellcome Genome Campus, Hinxton, Cambridge CB10 1DR, UK. /// European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
29791771	10.1002/pmic.201800110	2018	2018	2018	2019		2018	True	Department of Biology, Institute of Molecular Systems Biology, ETH Zurich, 8093, Zurich, Switzerland. /// Vital IT, Swiss Institute of Bioinformatics, 1015, Lausanne, Switzerland. /// The Jenner Institute, Target Discovery Institute Mass Spectrometry Laboratory, University of Oxford, Oxford, OX3 7FZ, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
29495898	10.1176/appi.ajp.2017.17060621	2018	2018	2019	2019	2018	2018	True	From the Virginia Institute for Psychiatric and Behavioral Genetics and the Department of Psychiatry, Virginia Commonwealth University, Richmond, Va.; the Wellcome Trust Sanger Institute, Cambridge, U.K.; the European Bioinformatics Institute (EMBL-EBI), Cambridge, U.K.; the Department of Medicine, University of California, San Francisco; the State University of New York Downstate Medical Center, Brooklyn, N.Y.; and the Center for Neurobehavioral Genetics, Semel Institute for Neuroscience and Human Behavior, University of California, Los Angeles.
29860520	10.1093/nar/gky437	2018	2018	2018	2019		2018	True	Cancer Research UK Cambridge Institute, University of Cambridge, Li Ka Shing Centre, Robinson Way, Cambridge CB2 0RE, UK. /// Institute of Cancer Research, 237 Fulham Road London SW3 6JB, UK.
29728652	10.1038/s41594-018-0058-0	2018	2018	2018	2019	2018	2018	True	Epigenetics Programme, Babraham Institute, Cambridge, UK. /// European Bioinformatics Institute, Hinxton, UK.
29700475	10.1038/s41588-018-0090-3	2018	2018	2018	2019	2018	2018	True	Medical and Population Genetics, Broad Institute, Cambridge, MA, USA. /// Division of Psychiatry, University of Edinburgh, Edinburgh, UK. /// Statistical Genomics and Systems Genetics, European Bioinformatics Institute (EMBL-EBI), Cambridge, UK. /// Psychological Medicine, Cardiff University, Cardiff, UK. /// Centre for Cognitive Ageing and Cognitive Epidemiology, University of Edinburgh, Edinburgh, UK. /// Institute of Human Genetics, University of Bonn, Bonn, Germany. /// Stanley Center for Psychiatric Research, Broad Institute, Cambridge, MA, USA. /// Neuroscience and Mental Health, Cardiff University, Cardiff, UK. /// Bioinformatics, University of British Columbia, Vancouver, British Columbia, Canada. /// Genetics, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA. /// Max Planck Institute of Psychiatry, Munich, Germany. /// Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, UK. /// Swiss Institute of Bioinformatics, Lausanne, Switzerland. /// Mental Health, NHS 24, Glasgow, UK. /// Statistics, University of Oxford, Oxford, UK. /// MRC Centre for Neuropsychiatric Genetics and Genomics, Cardiff University, Cardiff, UK. /// Complex Trait Genetics, Vrije Universiteit Amsterdam, Amsterdam, The Netherlands. /// Epidemiology, Erasmus MC, Rotterdam, The Netherlands. /// Behavioral Health Services, Kaiser Permanente Washington, Seattle, WA, USA. /// Institute of Health and Wellbeing, University of Glasgow, Glasgow, UK. /// deCODE Genetics/Amgen, Inc., Reykjavik, Iceland. /// College of Biomedical and Life Sciences, Cardiff University, Cardiff, UK. /// Institute of Epidemiology and Social Medicine, University of Münster, Münster, Germany. /// Institute for Community Medicine, University Medicine Greifswald, Greifswald, Germany. /// Medical Genetics Section, CGEM, IGMM, University of Edinburgh, Edinburgh, UK. /// Clinical Neurosciences, University of Cambridge, Cambridge, UK. /// Internal Medicine, Erasmus MC, Rotterdam, The Netherlands. /// Virginia Institute of Psychiatric and Behavioral Genetics, Virginia Commonwealth University, Richmond, VA, USA. /// Computational Sciences Center of Emphasis, Pfizer Global Research and Development, Cambridge, MA, USA. /// MRC Human Genetics Unit, Institute of Genetics and Molecular Medicine, University of Edinburgh, Edinburgh, UK. /// Division of Psychiatry, University College London, London, UK. /// Psychiatry, Dalhousie University, Halifax, Nova Scotia, Canada. /// Human Genetics and Computational Biomedicine, Pfizer Global Research and Development, Cambridge, MA, USA.
29843602	10.1186/s12859-018-2203-5	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// Institute of Computer Science, Martin Luther University Halle-Wittenberg, Halle (Saale), D-06120, Germany.
29844324	10.1038/s41598-018-25947-y	2018	2018	2018	2019	2018	2018	False	
29749603	10.1002/1873-3468.13086	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory (EMBL), European Bioinformatics Institute (EMBL-EBI), Cambridge, UK.
29792182	10.1186/s12864-018-4766-y	2018	2018	2018	2018	2018	2018	False	
29876013	10.18632/oncotarget.25428	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom. /// Max Planck Institute for Molecular Genetics, Berlin, Germany.
29876014	10.18632/oncotarget.25429	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom. /// Max Planck Institute for Molecular Genetics, Berlin, Germany.
30100824	10.1007/s10592-018-1072-9	2018	2018	2018	2019	2018	2018	True	1European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD UK. /// 2Clinical Pharmacology, William Harvey Research Institute, School of Medicine and Dentistry, Queen Mary University of London, Charterhouse Square, London, EC1M 6BQ UK. /// 4Medical Research Council Harwell Institute (Mammalian Genetics Unit and Mary Lyon Centre), Harwell, Oxfordshire OX11 0RD UK. /// 7Wellcome Trust Sanger Institute, Cambridge, CB10 1SA UK. /// 15Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX 77030 USA.
29861861	10.18632/oncotarget.25382	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Trust Genome Campus, Hinxton, CB10 1SD, UK.
29761467	10.1007/978-1-4939-7737-6_15	2018	2018		2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, Cambridge, UK. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, Cambridge, UK. kevin.howe@wormbase.org.
29761466	10.1007/978-1-4939-7737-6_14	2018	2018	2019	2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, UK.
29761458	10.1007/978-1-4939-7737-6_6	2018	2018		2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, UK. emily@ebi.ac.uk.
29734317	10.1038/nbt.4128	2018	2018		2018		2018	False	
29742422	10.1016/j.celrep.2018.04.031	2018	2018		2019		2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Trust Genome Campus, Hinxton CB10 1SD, UK.
29373712	10.1093/molbev/msx336	2018	2018	2018	2019		2018	True	EMBL-European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Cambridge, United Kingdom.
29762668	10.1093/gigascience/giy054	2018	2018	2018	2018		2018	True	EMBL-EBI European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
29553579	10.1038/nmeth.4636	2018	2018	2019	2019	2018	2018	True	Wellcome Trust Sanger Institute, Hinxton, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, UK.
29713020	10.1038/s41598-018-25076-6	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. francesco.iorio@sanger.ac.uk. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. /// GlaxoSmithKline, Gunnels Wood Rd, Stevenage Herts, SG1 2NY, UK. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. saezrodriguez@gmail.com.
29563166	10.1101/gr.234096.117	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom. /// University of Cambridge, Cancer Research UK Cambridge Institute, Robinson Way, Cambridge CB2 0RE, United Kingdom. /// Wellcome Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SA, United Kingdom. /// Wellcome Trust Centre for Human Genetics, Oxford OX3 7BN, United Kingdom. /// Earlham Institute, Norwich Research Park, Norwich NR4 7UH, United Kingdom.
29556107	10.1038/s41564-018-0123-9	2018	2018		2019	2018	2018	True	EMBL-EBI, Wellcome Trust Genome Campus, Cambridge, United Kingdom.
