PMID	DOI	dateOfCreation	firstIndexDate	fullTextReceivedDate	dateOfRevision	electronicPublicationDate	firstPublicationDate	ML_Check	Affs
27589961	10.1093/database/baw119	2016	2016	2016	2019	2016	2016	True	DETI/IEETA, University of Aveiro, Campus Universitário de Santiago, Aveiro 3810-193, Portugal. /// National Centre for Text Mining, University of Manchester, Manchester, UK. /// Northern Institute for Cancer Research, Newcastle University, New Castle, UK. /// Rutgers University-Camden, Camden, NJ 08102, USA. /// College of Medical and Dental Sciences, Institute of Cancer and Genomic Sciences, Centre for Computational Biology, University of Birmingham, Birmingham B15 2TT, UK Institute of Translational Medicine, University Hospitals Birmingham NHS Foundation Trust, Birmingham B15 2TT, UK. /// Blue Brain Project, École Polytechnique Fédérale de Lausanne (EPFL) Biotech Campus, Geneva, Switzerland. /// Oxford e-Research Centre, University of Oxford, Oxford, UK. /// HGMD, Institute of Medical Genetics, Cardiff University, Heath Park, Cardiff, UK. /// Department of Bioinformatics, Bharathiar University, Coimbatore, Tamil Nadu, India. /// Microbial Genomics and Bioinformatics Group, Max Planck Institute for Marine Microbiology, Bremen, Germany. /// Institute of Computational Linguistics, University of Zurich, Zurich, Switzerland. /// Department of Genetics, University of Cambridge, Cambridge, UK. /// Institute of Information Science, Academia Sinica, Taipei, Taiwan. /// Institute of Sport and Physical Activity Research (ISPAR), University of Bedfordshire, Bedford, UK. /// Ontology Development Group, Oregon Health & Science University, Portland, OR 97239, USA. /// European Bioinformatics Institute (EMBL-EBI), Hinxton, UK. /// The MITRE Corporation, Bedford, MA 01730, USA.
27115632	10.1007/978-1-4939-3572-7_8	2016	2016		2017		2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
27054363	10.1371/journal.pgen.1005932	2016	2016	2016	2017	2016	2016	True	Anne McLaren Laboratory for Regenerative Medicine, Department of Surgery, West Forvie Building, Robinson Way, University of Cambridge, Cambridge, United Kingdom. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge, United Kingdom. /// EMBL-EBI, Wellcome Trust Genome Campus, Hinxton, United Kingdom.
27049771	10.1371/journal.pcbi.1004862	2016	2016	2016	2019	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, United Kingdom.
27354700	10.1093/bioinformatics/btw385	2016	2016		2018	2016	2016	True	PetaGene, Ideaspace, 3 Charles Babbage Rd, Cambridge CB3 0GT, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SQ, UK.
27180993	10.2217/pgs.16.15	2016	2016	2019	2019	2016	2016	True	Department of Molecular Genetics, The Netherlands Cancer Institute, Amsterdam, The Netherlands. /// Wellcome Trust Sanger Institute, Cambridge, United Kingdom. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Cambridge, United Kingdom.
27982051	10.1038/srep38986	2016	2016	2017	2018	2016	2016	True	Life and Health Sciences, Aston University, Aston Triangle, Birmingham B4 7ET, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, United Kingdom, CB10 1SD. /// School of Biosciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK.
27398721	10.1371/journal.pgen.1006141	2016	2016	2016	2019	2016	2016	True	Gregor Mendel Institute, Austrian Academy of Sciences, Vienna Biocenter, Vienna, Austria. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, United Kingdom.
27733503	10.1093/nar/gkw918	2016	2016	2017	2019	2016	2016	True	European Molecular Biology Laboratory-European Bioinformatics Institute, Hinxton, Cambridge, CB10 1SD, UK. /// University at Buffalo, Buffalo, NY 14203, USA.
27911167	10.1080/15592294.2016.1264561	2016	2016	2019	2019	2018	2018	True	b European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus , Hinxton, Cambridge , UK. /// c Human Genetics and Clinical Genetics, Leiden University Medical Center , Leiden , the Netherlands. /// g Institute of Human Genetics, Technical University of Aachen , Aachen , Germany. /// h Institute of Human Genetics, University Hospital Essen, University Duisburg-Essen , Germany.
27092246	10.12688/f1000research.7911.1	2016	2016	2016	2017	2016	2016	True	ELIXIR, Wellcome Genome Campus, Cambridge, UK; Ganesha Associates, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Cambridge, UK. /// ELIXIR, Wellcome Genome Campus, Cambridge, UK.
26911872	10.1186/s13059-016-0883-6	2016	2016	2016	2016	2016	2016	True	Yeast and Basidiomycete Research Group, CBS Fungal Biodiversity Centre, Uppsalalaan 8, 3584 LT, Utrecht, The Netherlands. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, United Kingdom.
26891337	10.3390/metabo6010008	2016	2016	2016	2017	2016	2016	True	Departments of Genetics and Biochemistry, Complex Carbohydrate Research Center and Institute of Bioinformatics, University of Georgia, 315 Riverbend Road, Athens, GA 30602, USA. aedison@uga.edu. /// Wageningen University &amp; Research Centre, PO Box 16, 6700AA Wageningen, The Netherlands. robert.hall@wur.nl. /// Bioinformatics Research Group, SRI International, 333 Ravenswood Avenue AE206, Menlo Park, CA 94025, USA. pkarp@ai.sri.com. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. reza.salek@ebi.ac.uk. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. steinbeck@ebi.ac.uk. /// School of Biosciences, University of Birmingham, Birmingham B15 2TT, UK. m.viant@bham.ac.uk.
27082076	10.1002/ijc.30142	2016	2016		2017	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Trust Genome Campus, Hinxton, United Kingdom. /// Cancer Research UK, Cambridge Institute, University of Cambridge, Cambridge, United Kingdom. /// Department of Oncology, University of Cambridge, Cambridge, United Kingdom.
27899575	10.1093/nar/gkw1104	2016	2016	2017	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SA, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK flicek@ebi.ac.uk.
26938778	10.1371/journal.pbio.1002364	2016	2016	2016	2019	2016	2016	True	Division of Pathway Medicine, University of Edinburgh, Edinburgh, United Kingdom. /// Institute of Mass Spectrometry, College of Medicine, Grove Building, Swansea University, Singleton Park, Swansea, United Kingdom. /// EMBL - European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, United Kingdom. /// The Institute of Genetics and Molecular Medicine, Western General Hospital, Edinburgh, United Kingdom. /// Department of Medicine, University of Cambridge, Cambridge, United Kingdom.
27998275	10.1186/s12859-016-1402-1	2016	2016	2017	2019	2016	2016	True	European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. iorio@ebi.ac.uk. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK. saezrodriguez@gmail.com.
28005457	10.1080/13546805.2016.1259998	2016	2016		2018	2016	2016	False	
28090198	10.1007/s11306-016-1147-x	2017	2017	2017	2017	2016	2016	True	Phenome Centre Birmingham, University of Birmingham, Birmingham, B15 2TT UK. /// School of Biosciences, University of Birmingham, Birmingham, B15 2TT UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, CB10 1SD UK. /// Centre for Molecular Informatics, Department of Chemistry, Lensfield Road, Cambridge, CB2 1EW UK. /// Manchester Institute of Biotechnology and School of Chemistry, University of Manchester, Manchester, M1 7DN UK. /// The Department of Biochemistry, University of Cambridge, Cambridge, CB2 1GA UK. /// MRC Human Nutrition Research Unit, Cambridge, CB1 9NL UK. /// The Francis Crick Institute, 1 Midland Road, NW1 1AT London, UK.
27379128	10.3389/fpls.2016.00835	2016	2016	2016	2019	2016	2016	True	European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Trust Genome Campus Cambridge, UK.
28024300	10.1038/nature20802	2016	2016		2017	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton CB10 1SD, UK.
27322383	10.1371/journal.pone.0157484	2016	2016	2016	2019	2016	2016	True	Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, United Kingdom. /// Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, United Kingdom.
27508249	10.1016/j.dib.2016.07.006	2016	2016	2016	2016	2016	2016	True	Institute of Molecular Evolution, Heinrich-Heine Universität Düsseldorf, Universitätstrasse 1, 40225 Düsseldorf, Germany. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK; Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, UK.
26975342	10.1038/icb.2015.117	2016	2016		2018		2016	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus Hinxton, Cambridge, UK.
27336614	10.1371/journal.pgen.1006105	2016	2016	2016	2017	2016	2016	True	European Bioinformatics Institute (EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, United Kingdom. /// University of Bristol, School of Social and Community Medicine, Oakfield House, Oakfield Grove, United Kingdom.
27687569	10.1186/s12859-016-1258-4	2016	2016	2016	2017	2016	2016	False	
27235417	10.1093/nar/gkw453	2016	2016	2016	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
26819408	10.1093/nar/gkw022	2016	2016	2016	2017	2016	2016	True	European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, CB10 1SD, UK rfs@ebi.ac.uk. /// European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. /// Science Practice, 83-85 Paul Street, London, EC2A 4NQ, UK. /// European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, CB10 1SD, UK goldman@ebi.ac.uk.
NA	10.1091/mbc.e15-10-0682							NA	NA
27069642	10.1098/rsos.150484	2016	2016	2016	2017	2016	2016	True	European Molecular Biology Laboratory , European Bioinformatics Institute , (EMBL-EBI)-Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD , UK.
27909043	10.15252/msb.20167295	2016	2016	2017	2019	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, UK. /// Quantitative Cell Biology Group, MRC Clinical Sciences Centre, Imperial College, London, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, UK pbeltrao@ebi.ac.uk.
27923999	10.1093/nar/gkw1207	2016	2016	2017	2019		2017	True	Dept. of Biochemistry and Molecular Genetics, University of Virginia, School of Medicine, Charlottesville, VA 22908, USA. /// European Bioinformatics Institute, EMBL Outstation, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
27995389	10.1007/164_2016_93	2016	2016		2019		2017	True	The NIH BD2K Center of Excellence in Biomedical Computing at UCLA, Departments of Physiology, Medicine, and Bioinformatics, University of California, Los Angeles, CA, 90095, USA.
27337980	10.1093/database/baw093	2016	2016	2016	2017	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK bronwen.aken@ebi.ac.uk smjsearle@yahoo.co.uk. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK Present addresses: The Genome Analysis Centre, Norwich Research Park, Norwich NR4 7UH, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK Eagle Genomics Ltd, Babraham Research Campus, Cambridge CB22 3AT, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK Pfizer Inc, 10646 Science Center Dr, San Diego, CA 92121, USA. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK Institutionen för cell-och molekylärbiologi, Uppsala University, Husargatan 3, Uppsala 752 37, Sweden. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences, Vienna a-1090, Austria. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK Genentech Inc, 1 DNA Way, South San Francisco, CA 94080, USA. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK The Human Genome Sequencing Center, Baylor College of Medicine, Houston, TX 77030, USA. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK bronwen.aken@ebi.ac.uk smjsearle@yahoo.co.uk.
28092796	10.1016/j.cbpa.2016.12.024	2017	2017	2017	2018	2017	2017	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. Electronic address: steinbeck@ebi.ac.uk.
27047653	10.1186/s13326-015-0043-z	2016	2016	2016	2016	2016	2016	True	CALIT2, University of California San Diego, 9500 Gilman Drive, La Jolla, 92093 CA United States. /// European Bioinformatics Institute, Hinxton, CB10 1SD Cambridgeshire United Kingdom.
27450113	10.1016/j.sbi.2016.06.018	2016	2016	2017	2018	2016	2016	True	Protein Data Bank in Europe, European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Cambridge CB10 1SD, UK. /// Protein Data Bank Japan, Institute for Protein Research, Osaka University, 3-2 Yamadaoka, Suita, Osaka, 565-0871, Japan.
27582050	10.1186/s13059-016-1043-8	2016	2016	2016	2018	2016	2016	True	Cancer Research UK, Cambridge Institute, University of Cambridge, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, UK.
26979547	10.1016/j.drudis.2016.03.001	2016	2016		2018	2016	2016	True	European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Trust Genome Campus, Cambridge CB10 1SD, UK. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Wellcome Trust Genome Campus, Cambridge CB10 1SD, UK; Joint Research Centre for Computational Biomedicine (JRC-COMBINE) - RWTH Aachen University, Faculty of Medicine, D-52074 Aachen, Germany.
27166679	10.1371/journal.pgen.1006024	2016	2016	2016	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, United Kingdom. /// University of Cambridge, Cancer Research UK Cambridge Institute, Cambridge, United Kingdom. /// University of York, Department of Biology, York, United Kingdom.
27415786	10.1371/journal.pcbi.1004947	2016	2016	2016	2019	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, United Kingdom. /// Computational Proteomics Unit, Cambridge Systems Biology Centre, University of Cambridge, Cambridge, United Kingdom. /// Centre for Mathematical Sciences, University of Cambridge, Cambridge, United Kingdom. /// MIT Laboratory for Computational Physiology, Institute for Medical Engineering and Science, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States of America. /// Centre for Interdisciplinary Research in Computational Algebra, University of St Andrews, St Andrews, United Kingdom.
27812931	10.1007/978-1-4939-3743-1_1	2016	2016		2019		2017	True	Cheminformatics and Metabolism, European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, UK. hastings@ebi.ac.uk.
27010333	10.1002/0471250953.bi0129s53	2016	2016	2017	2019	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, United Kingdom.
27910877	10.1038/nrd.2016.230	2016	2016	2019	2019	2016	2016	True	European Molecular Biology Laboratory-European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Cancer Research UK Cancer Therapeutics Unit, The Institute of Cancer Research, London SM2 5NG, UK.
26842835	10.1073/pnas.1509494113	2016	2016	2016	2016	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom thornton@ebi.ac.uk.
27626380	10.1038/nature19356	2016	2016	2017	2018	2016	2016	True	The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// The Jackson Laboratory, Bar Harbor, Maine 04609, USA. /// The Francis Crick Institute Mill Hill Laboratory, The Ridgeway, Mill Hill, London NW1 1AT, UK.
27668658	10.1038/ng.3668	2016	2016	2017	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. /// Human Genetics, Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK. /// MRC Integrative Epidemiology Unit, School of Social and Community Medicine, University of Bristol, Bristol, UK. /// Department of Public Health and Primary Care, University of Cambridge, Cambridge, UK. /// Cardiovascular Medicine Unit, Dep. Medicine, Karolinska Institute, Stockholm, Sweden. /// MRC Epidemiology Unit, University of Cambridge School of Clinical Medicine, Institute of Metabolic Science, Cambridge Biomedical Campus, Cambridge, UK. /// William Harvey Research Institute, Barts and the London School of Medicine and Dentistry, Queen Mary University of London, London, UK. /// Department of Epidemiology and Biostatistics, Imperial College London, St Mary's campus, London, UK. /// University of Cambridge, Cambridge, UK. /// National Heart and Lung Institute, Imperial College London, London, UK. /// Institute for Systems Genetics, New York University Langone Medical Center, New York, USA.
26956608	10.1186/s13059-016-0900-9	2016	2016	2016	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Genome Campus, Hinxton, CB101SD, UK.
26896845	10.1093/database/bav120	2016	2016	2016	2017	2016	2016	True	SIB Swiss Institute of Bioinformatics, Centre Medical Universitaire, 1 Rue Michel Servet, Geneva 4, 1211, Switzerland lionel.breuza@isb-sib.ch. /// SIB Swiss Institute of Bioinformatics, Centre Medical Universitaire, 1 Rue Michel Servet, Geneva 4, 1211, Switzerland. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
26845344	10.1016/j.mce.2016.01.027	2016	2016		2017	2016	2016	True	Department of Biochemistry, University of Cambridge, CB2 1GA, Cambridge, UK. /// European Bioinformatics Institute, Functional Genomics, Hinxton, Cambridge CB10 1SD, UK.
27383781	10.1038/nature18633	2016	2016	2017	2019	2016	2016	True	EMBL-European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, UK. /// Department of Haematology, Cambridge Institute for Medical Research, University of Cambridge, Cambridge, UK. /// Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK.
27068460	10.1016/j.celrep.2016.03.041	2016	2016	2016	2017	2016	2016	True	Institute of Healthy Ageing and Department of Genetics, Evolution and Environment, University College London, Darwin Building, Gower Street, London WC1E 6BT, UK; Max Planck Institute for Biology of Ageing, Joseph-Stelzmann Strasse 9-b, 50931 Köln, Germany; Department of Molecular Neuroscience, Institute of Neurology, University College London, Queen Square, London WC1N 3BG, UK. /// Institute of Healthy Ageing and Department of Genetics, Evolution and Environment, University College London, Darwin Building, Gower Street, London WC1E 6BT, UK; Department of Molecular Neuroscience, Institute of Neurology, University College London, Queen Square, London WC1N 3BG, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Institute of Healthy Ageing and Department of Genetics, Evolution and Environment, University College London, Darwin Building, Gower Street, London WC1E 6BT, UK; Max Planck Institute for Biology of Ageing, Joseph-Stelzmann Strasse 9-b, 50931 Köln, Germany. /// Institute of Healthy Ageing and Department of Genetics, Evolution and Environment, University College London, Darwin Building, Gower Street, London WC1E 6BT, UK. /// Department of Molecular Neuroscience, Institute of Neurology, University College London, Queen Square, London WC1N 3BG, UK. /// Institute of Healthy Ageing and Department of Genetics, Evolution and Environment, University College London, Darwin Building, Gower Street, London WC1E 6BT, UK; UCL Cancer Institute, Paul O'Gorman Building, 72 Huntley Street, London WC1E 6BT, UK. /// Institute of Healthy Ageing and Department of Genetics, Evolution and Environment, University College London, Darwin Building, Gower Street, London WC1E 6BT, UK; Max Planck Institute for Biology of Ageing, Joseph-Stelzmann Strasse 9-b, 50931 Köln, Germany. Electronic address: l.partridge@ucl.ac.uk.
27136393	10.1038/ncomms11383	2016	2016	2016	2017	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Cambridgeshire CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Cambridge CB10 1SA, UK. /// MRC Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge CB2 0QH, UK.
27602295	10.7717/peerj.2331	2016	2016	2016	2017	2016	2016	True	Department of Computer Science, Heriot-Watt University, Edinburgh, United Kingdom. /// Swiss-Prot group, SIB Swiss Institute of Bioinformatics, Geneve, Switzerland. /// Carleton University, Canada. /// CALIPHO group, SIB Swiss Institute of Bioinformatics, Geneve, Switzerland. /// IO Informatics, Berkeley, CA, United States of America. /// Oxford e-Research Centre, University of Oxford, Oxford, Oxfordshire, United Kingdom. /// EMBL, European Bioinformatics Institute, Saffron Walden, United Kingdom. /// Cerenode Inc., United States of America. /// The Babraham Institute, Cambridge, United Kingdom. /// Institute for Systems Biology, Seattle, WA, United States of America. /// Environmental Genomics and Systems Biology, Lawrence Berkeley National Laboratory, Berkeley, CA, United States of America.
27733501	10.1093/nar/gkw928	2016	2016	2017	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK laura@ebi.ac.uk.
27899630	10.1093/nar/gkw1106	2016	2016	2017	2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK anat@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
27135926	10.1038/nature17676	2016	2016	2016	2019	2016	2016	True	Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// The Netherlands Cancer Institute, 1066 CX Amsterdam, The Netherlands. /// Dana-Farber Cancer Institute, Boston, Massachusetts 02215, USA. /// Cancer Research UK Cambridge Institute, University of Cambridge, Li Ka Shing Centre, Robinson Way, Cambridge CB2 0RE, UK.
27197243	10.1101/gr.199760.115	2016	2016	2016	2017		2016	True	EMBL, European Bioinformatics Institute, Cambridge, CB10 1SD, United Kingdom;
27924021	10.1093/nar/gkw946	2016	2016	2017	2018	2016	2016	True	The Virginia G. Piper Center for Personalized Diagnostics, Biodesign Institute, Arizona State University, Tempe, AZ 85287, USA.
27250503	10.1038/ncomms11778	2016	2016	2016	2019	2016	2016	True	Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK. /// European Bioinformatics Institute, EMBL, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK.
27677378	10.1080/20477724.2016.1211475	2016	2016	2017	2017	2016	2016	True	c The European Molecular Biology Laboratory , The European Bioinformatics Institute, Wellcome Trust Genome Campus , Cambridge , UK. /// i Integrative Entomology Group, Vector-borne Viral Diseases Programme , The Pirbright Institute , Surrey , UK.
26888907	10.1093/database/bav119	2016	2016	2016	2019	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK zerbino@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, UK. /// Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, UK.
26994912	10.1093/database/baw027	2016	2016	2016	2016	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK amaia@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
27678076	10.1186/s13326-016-0102-0	2016	2016	2016	2016	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. prudence@ebi.ac.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SA, UK.
27986896	10.1105/tpc.16.00551	2016	2016		2018	2016	2016	False	
27865038	10.1002/prot.25215	2016	2016		2018	2016	2016	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, United Kingdom.
27418159	10.1038/nrg.2016.69	2016	2016	2018	2018		2016	False	
