PMID	DOI	dateOfCreation	firstIndexDate	fullTextReceivedDate	dateOfRevision	electronicPublicationDate	firstPublicationDate	ML_Check	Affs
28559010	10.1016/j.jbiotec.2017.05.016	2017	2017		2018	2017	2017	True	Applied Bioinformatics, Department for Computer Science, University of Tuebingen, Sand 14, 72076 Tuebingen, Germany; Center for Bioinformatics, University of Tuebingen, Sand 14, 72076 Tuebingen, Germany; Algorithmic Bioinformatics, Institute for Bioinformatics, FU Berlin, Takustrasse 9, 14195 Berlin, Germany. Electronic address: pfeuffer@informatik.uni-tuebingen.de. /// Applied Bioinformatics, Department for Computer Science, University of Tuebingen, Sand 14, 72076 Tuebingen, Germany; Center for Bioinformatics, University of Tuebingen, Sand 14, 72076 Tuebingen, Germany; European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom. /// Algorithmic Bioinformatics, Institute for Bioinformatics, FU Berlin, Takustrasse 9, 14195 Berlin, Germany.
28215669	10.1016/j.jconrel.2017.02.015	2017	2017		2018	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom. /// Molecular Modeling and Drug Design Laboratory, The Institute for Drug Research, The Hebrew University of Jerusalem, Israel. Electronic address: amiramg@ekmd.huji.ac.il.
29161638	10.1016/j.jinorgbio.2017.11.002	2017	2017	2018	2019	2017	2017	True	Department of Pathogen Molecular Biology, London School of Hygiene and Tropical Medicine, Keppel Street, London WC1E 7HT, United Kingdom. /// EMBL-European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom.
28552721	10.1016/j.jsb.2017.05.007	2017	2017	2017	2018	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom; Computational Chemistry and Cheminformatics, Lilly UK, Windlesham GU20 6PH, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom. /// Institute of Structural and Molecular Biology, Department of Biological Sciences, Birkbeck College, University of London, Malet Street, London WC1E 7HX, United Kingdom. Electronic address: m.topf@cryst.bbk.ac.uk.
28190770	10.1016/j.molcel.2017.01.005	2017	2017	2017	2017	2017	2017	True	Friedrich Miescher Institute for Biomedical Research, Maulbeerstrasse 66, 4058 Basel, Switzerland; European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
28867294	10.1016/j.molcel.2017.08.003	2017	2017	2017	2018	2017	2017	True	European Molecular Biology Laboratory (EMBL), European Bioinformatics Institute (EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// European Molecular Biology Laboratory (EMBL), European Bioinformatics Institute (EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. Electronic address: aje@ebi.ac.uk.
NA	10.1016/j.patrec.2017.01.018							NA	NA
28892668	10.1016/j.sbi.2017.08.003	2017	2017		2018	2017	2017	True	EMBL-EBI, Wellcome Genome Campus, CB10 1SD, United Kingdom. Electronic address: tyzack@ebi.ac.uk. /// London School of Hygiene and Tropical Medicine, Keppel Street, London, WC1E 7HT, United Kingdom. /// Institute of Structural and Molecular Biology, University College London, Gower Street, London, WC1E 6BT, United Kingdom. /// EMBL-EBI, Wellcome Genome Campus, CB10 1SD, United Kingdom.
29221623	10.1016/j.sbi.2017.11.005	2017	2017		2019		2017	True	European Molecular Biology Laboratory - European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom.
28334554	10.1016/j.scr.2017.03.002	2017	2017		2019	2017	2017	True	Centre for Clinical Brain Sciences, Chancellors Building, 49 Little France Crescent, University of Edinburgh, Edinburgh EH16 4SB, UK; Roslin Cells Ltd(1), Head office, Nine Edinburgh Bioquarter, 9 Little France Rd, Edinburgh EH16 4UX, UK; EBiSC banking facility, Babraham Research Campus, B260 Meditrina, Cambridge CB22 3AT, UK. Electronic address: paul.desousa@ed.ac.uk. /// Roslin Cells Ltd(1), Head office, Nine Edinburgh Bioquarter, 9 Little France Rd, Edinburgh EH16 4UX, UK; EBiSC banking facility, Babraham Research Campus, B260 Meditrina, Cambridge CB22 3AT, UK. /// UK Stem Cell Bank, Division of Advanced Therapies, National Institute for Biological Standards and Control, Medicines and Healthcare Products Regulatory Authority, Blanche Lane, South Mimms, Hertfordshire, ENG 3GQ, UK. /// European Collection of Authenticated Cell Cultures, Public Health England, Porton Down, Salisbury SP4 0JG, UK. /// Institute of Reconstructive Neurobiology, LIFE & BRAIN Centre, University of Bonn, Sigmund-Freud-Strasse 25, 53105 Bonn, Germany. /// Institute for Genetic Medicine, University of Newcastle, Newcastle NE1 3BZ, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Cellular Generation and Phenotyping (CGaP) facility, Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinston CB10 1SA, UK. /// Pfizer Ltd (Neusentis), The Portway Building, Granta Park, Great Abington, Cambridge, CB21 6GS, UK.
29223477	10.1016/j.semcancer.2017.12.001	2017	2017		2018	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire, CB10 1SA, UK. Electronic address: pbeer@doctors.org.uk. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, UK. Electronic address: moritz.gerstung@ebi.ac.uk.
28330582	10.1016/j.stem.2017.02.009	2017	2017	2017	2018	2017	2017	True	Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton-Cambridge CB10 1SA, UK; European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton-Cambridge CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton-Cambridge CB10 1SA, UK; Monell Chemical Senses Center, Philadelphia, PA 19104, USA.
29153988	10.1016/j.stemcr.2017.10.018	2017	2017	2018	2018	2017	2017	True	Stem Cells and Regenerative Medicine Section, UCL Great Ormond Street Institute of Child Health, 30 Guilford Street, London WC1N 1EH, UK; NIHR Great Ormond Street Hospital Biomedical Research Centre, UCL Great Ormond Street Institute of Child Health, 30 Guilford Street, London WC1N 1EH, UK. /// Department of Genetics, UCL Institute of Ophthalmology, 11-43 Bath Street, London EC1V 9EL, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Li Ka Shing Centre, Robinson Way, Cambridge CB2 0RE, UK. /// Department of Computer Science, University College London, Gower Street, London WC1E 6BT, UK. /// UCL Genomics, UCL Great Ormond Street Institute of Child Health, 30 Guilford Street, London WC1N 1EH, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Li Ka Shing Centre, Robinson Way, Cambridge CB2 0RE, UK; EMBL-European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Stem Cells and Regenerative Medicine Section, UCL Great Ormond Street Institute of Child Health, 30 Guilford Street, London WC1N 1EH, UK; NIHR Great Ormond Street Hospital Biomedical Research Centre, UCL Great Ormond Street Institute of Child Health, 30 Guilford Street, London WC1N 1EH, UK. Electronic address: j.sowden@ucl.ac.uk.
28190782	10.1016/j.str.2017.01.004	2017	2017	2018	2018	2017	2017	True	RCSB Protein Data Bank, Center for Integrative Proteomics Research, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA. Electronic address: jasmine.young@rcsb.org. /// RCSB Protein Data Bank, Center for Integrative Proteomics Research, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA. /// Protein Data Bank in Europe (PDBe), European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, UK. /// PDBj, Institute for Protein Research, Osaka University, Osaka, 565-0871, Japan. /// RCSB Protein Data Bank, Center for Integrative Proteomics Research, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA; RCSB Protein Data Bank, San Diego Supercomputer Center, University of California San Diego, La Jolla, CA 92093, USA; Skaggs School of Pharmacy and Pharmaceutical Sciences, University of California San Diego, La Jolla, CA 92093, USA; Institute for Quantitative Biomedicine, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA; Rutgers Cancer Institute of New Jersey, Rutgers, The State University of New Jersey, New Brunswick, NJ 08903, USA.
29174494	10.1016/j.str.2017.10.009	2017	2017	2017	2018	2017	2017	True	Protein Data Bank in Europe (PDBe), European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Protein Data Bank in Europe (PDBe), European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. Electronic address: gutmanas@ebi.ac.uk. /// RCSB Protein Data Bank, Center for Integrative Proteomics Research, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA. /// PDBj, Institute for Protein Research, Osaka University, Osaka 565-0871, Japan. /// RCSB Protein Data Bank, Center for Integrative Proteomics Research, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA; RCSB Protein Data Bank, San Diego Supercomputer Center, University of California San Diego, La Jolla, CA 92093, USA; Skaggs School of Pharmacy and Pharmaceutical Sciences, University of California San Diego, La Jolla, CA 92093, USA; Institute for Quantitative Biomedicine, Rutgers, The State University of New Jersey, Piscataway, NJ 08854, USA; Rutgers Cancer Institute of New Jersey, Rutgers, The State University of New Jersey, New Brunswick, NJ 08903, USA.
28118949	10.1016/j.tibs.2017.01.001	2017	2017	2017	2019	2017	2017	True	Medical Biotechnology Center, VIB, Ghent, Belgium; Department of Biochemistry, Ghent University, Ghent, Belgium; Bioinformatics Institute Ghent, Ghent University, Ghent, Belgium. Electronic address: lennart.martens@vib-ugent.be. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. Electronic address: juan@ebi.ac.uk.
28351599	10.1016/j.tim.2017.03.002	2017	2017		2018	2017	2017	True	EMBL Outstation - European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
29191787	10.1016/j.ymben.2017.11.011	2017	2017	2018	2019	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Genome Campus, Cambridge CB10 1SD, UK. /// Medical Research Council Cancer Unit, University of Cambridge, Cambridge CB2 0XZ, UK. /// Medical Research Council Cancer Unit, University of Cambridge, Cambridge CB2 0XZ, UK. Electronic address: CF366@mrc-cu.cam.ac.uk.
28318237	10.1021/acs.analchem.6b04310	2017	2017		2019	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI) , Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom.
28257198	10.1021/acs.jcim.6b00572	2017	2017		2018	2017	2017	True	Merck & Co., Inc. , Kenilworth, New Jersey 07033, United States. /// Merck & Co., Inc. , Boston, Massachusetts 02210, United States. /// Novartis Institute for Tropical Diseases Pte. Ltd. , Singapore 138670, Singapore. /// GlaxoSmithKline , Stevenage SG1 2NY, United Kingdom. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus , Hinxton, Cambridgeshire CB10 1SD, United Kingdom.
29172488	10.1021/acs.jcim.7b00338	2017	2017	2018	2018	2017	2017	True	ChEMBL Group, EMBL-EBI, Wellcome Trust Genome Campus, CB10 1SD Hinxton, United Kingdom.
28230364	10.1021/acs.jctc.6b01110	2017	2017		2018	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI) , Cambridge CB10 1SD, United Kingdom.
27936760	10.1021/acs.jproteome.6b00815	2016	2016		2018	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute , Cambridge, U.K. /// Department of Biology, Institute of Molecular Systems Biology, ETH Zürich , Zürich 8093, Switzerland.
28287266	10.1021/acs.jproteome.7b00087	2017	2017		2018	2017	2017	True	European Bioinformatics Institute , European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom.
28849660	10.1021/acs.jproteome.7b00370	2017	2017	2017	2019	2017	2017	True	Institute for Systems Biology , Seattle, Washington 98109, United States. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI) , Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom. /// Division of Biomedical Engineering, The Hong Kong University of Science and Technology , Clear Water Bay, Hong Kong, P. R. China. /// Institute of Integrative Biology, University of Liverpool , South Wirral L64 4AY, United Kingdom.
28960077	10.1021/acs.jproteome.7b00388	2017	2017	2017	2018	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus , Hinxton, Cambridge CB10 1SD, U.K.
29104925	10.1021/acscentsci.7b00269	2017	2017	2017	2017	2017	2017	True	European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, U.K. /// Departments of Biology and Chemistry, Washington University in Saint Louis, One Brookings Drive, St. Louis, Missouri 63130, United States.
28277502	10.1038/543179a	2017	2017		2017		2017	False	
29209042	10.1038/leu.2017.344	2017	2017	2018	2018	2017	2017	True	Wellcome Trust Sanger Institute, Cancer Genome Project, Cambridge, UK. /// European Bioinformatics Institute, Computational and Cancer Biology, Cambridge, UK.
28329761	10.1038/nature21703	2017	2017	2018	2018	2017	2017	True	Cancer Genome Project, Wellcome Trust Sanger Institute, Hinxton CB10 1SA, UK. /// Genomic Mutation and Genetic Disease, Wellcome Trust Sanger Institute, Hinxton, UK. /// Cancer Research UK (CRUK) Cambridge Institute, University of Cambridge, Cambridge, UK.
28447635	10.1038/nature22043	2017	2017		2018		2017	True	The James Hutton Institute, Dundee DD2 5DA, UK. /// Leibniz Institute on Aging - Fritz Lipmann Institute (FLI), 07745 Jena, Germany. /// Institute of Experimental Botany, Centre of the Region Haná for Biotechnological and Agricultural Research, 78371 Olomouc, Czech Republic. /// European Molecular Biology Laboratory - The European Bioinformatics Institute, Hinxton CB10 1SD, UK. /// Green Technology, Natural Resources Institute (Luke), Viikki Plant Science Centre, and Institute of Biotechnology, University of Helsinki, 00014, Helsinki, Finland. /// Earlham Institute, Norwich NR4 7UH, UK.
28489815	10.1038/nature22403	2017	2017	2017	2019	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SA, UK. /// Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0XY, UK. /// Wellcome Trust and MRC Cambridge Stem Cell Institute and Biomedical Research Centre, Anne McLaren Laboratory, Department of Surgery, University of Cambridge, Cambridge CB2 0SZ, UK. /// UCL Great Ormond Street Institute of Child Health, University College London, London WC1N 1EH, UK.
28792939	10.1038/nature23318	2017	2017	2018	2018	2017	2017	True	European Molecular Biology Laboratory (EMBL), European Bioinformatics Institute (EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
29022589	10.1038/nature24041	2017	2017	2017	2019		2017	True	The Wistar Institute, Philadelphia, Pennsylvania 19104, USA. /// MRC Human Genetics Unit, Institute of Genetics and Molecular Medicine, University of Edinburgh, Edinburgh EH4 2XU, UK.
29019987	10.1038/nature24052	2017	2017	2018	2019	2017	2017	True	Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1HH, UK. /// Cancer Research UK Cambridge Institute, University of Cambridge, Li Ka Shing Centre, Cambridge CB2 0RE, UK. /// Medical Research Council Laboratory of Molecular Biology, Francis Crick Avenue, Cambridge CB2 0QH, UK. /// Epigenetics Programme, The Babraham Institute, Cambridge CB22 3AT, UK. /// Cambridge Institute for Medical Research, University of Cambridge, Cambridge CB2 0XY, UK.
29022598	10.1038/nature24265	2017	2017	2018	2019		2017	True	Broad Institute of MIT and Harvard, Cambridge, Massachusetts 02142, USA.
29022581	10.1038/nature24267	2017	2017	2018	2019		2017	True	McDonnell Genome Institute, Washington University School of Medicine, St Louis, Missouri 63108, USA.
29022597	10.1038/nature24277	2017	2017	2018	2019		2017	False	
29094699	10.1038/nature24281	2017	2017	2018	2019	2017	2017	True	Computational and Systems Biology Program, Massachusetts Institute of Technology, Cambridge, Massachusetts USA. /// Department of Physics, Massachusetts Institute of Technology, Cambridge, Massachusetts USA. /// Institute for Medical Engineering and Sciences, Massachusetts Institute of Technology, Cambridge, Massachusetts USA. /// European Bioinformatics Institute. European Molecular Biology Laboratory. Wellcome Trust Genome Campus, Hinxton, Cambridgeshire, UK.
29186120	10.1038/nature24675	2017	2017	2018	2018	2017	2017	True	Mammalian Embryo and Stem Cell Group, University of Cambridge, Department of Physiology, Development and Neuroscience, Downing Street, Cambridge CB2 3EG, UK. /// EMBL-European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Cambridge CB10 1SD, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge CB10 1SA, UK.
28486464	10.1038/nbt.3790	2017	2017	2018	2019		2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, United Kingdom. /// Department of Medicine, University of Cambridge, Cambridge, United Kingdom. /// ELIXIR Hub, Wellcome Genome Campus, Hinxton, United Kingdom. /// Oxford e-Research Centre, University of Oxford, Oxford, United Kingdom.
28787424	10.1038/nbt.3893	2017	2017	2019	2019		2017	True	Broad Institute, Cambridge, Massachusetts, USA. /// J. Craig Venter Institute, San Diego, California, USA. /// J. Craig Venter Institute, Rockville, Maryland, USA. /// Microbial Genomics and Bioinformatics Research Group, Max Planck Institute for Marine Microbiology, Bremen, Germany. /// Georgia Institute of Technology, School of Civil and Environmental Engineering, Atlanta, Georgia, USA. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Welcome Trust Genome Campus, Hinxton, Cambridge, UK. /// National Cancer Institute, Frederick, Maryland, USA.
28504705	10.1038/ncb3532	2017	2017		2018	2017	2017	True	King's College London Centre for Stem Cells and Regenerative Medicine, 28th Floor, Tower Wing, Guy's Campus, Great Maze Pond, London SE1 9RT, UK. /// European Bioinformatics Institute and Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton CB10 1SD, UK. /// MRC Laboratory of Molecular Biology, Cambridge CB2 0QH, UK. /// Cancer Research UK Cambridge Research Institute, Cambridge CB2 0RE, UK.
28671681	10.1038/nchembio.2422	2017	2017	2018	2018	2017	2017	True	Wellcome Trust-Medical Research Council Stem Cell Institute, Department of Clinical Neurosciences-Division of Stem Cell Neurobiology, and NIHR Biomedical Research Centre, University of Cambridge, Cambridge, UK. /// MRC Cancer Unit, University of Cambridge, Hutchison/MRC Research Centre, Cambridge Biomedical Campus, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. /// Medical Research Council-Elsie Widdowson Laboratory, Cambridge, UK. /// Department of Engineering, Electrical Engineering Division, University of Cambridge, Cambridge, UK.
28508897	10.1038/ncomms15451	2017	2017	2017	2019	2017	2017	True	The McDonnell Genome Institute, Washington University, Saint Louis, Missouri 63108 USA. /// Institute of Biological and Environmental Sciences, School of Biological Sciences, University of Aberdeen, Tillydrone Avenue, Aberdeen AB24 2TZ, UK. /// Laboratory of Bioinformatics and Molecular Analysis, Institute of Genetics and Biochemistry Federal University of Uberlândia - Campus Patos de Minas (UFU), CEP 38700-128 Patos de Minas, Brasil. /// Iowa State University, Ames, Iowa 50011 USA. /// Animal and Microbial Sciences Research Theme, IBERS, Aberystwyth University, Aberystwyth SY23 3FG, UK. /// EMBL-EBI, Wellcome Genome Campus, CB10 1, UK. /// Institute of Environment, Health &Societies, Environment and Health Theme, Brunel University London, Uxbridge UB8 3PH, UK. /// Molecular Parasitology Laboratory, School of Life Sciences Pharmacy and Chemistry, Kingston University, Kingston upon Thames, Surrey KT1 2EE. UK. /// Berkeley Bioinformatics Open-Source Projects, Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, One Cyclotron Road MS 977, Berkeley, California, 94720, USA. /// Genomics Institute, UC Santa Cruz, UC Santa Cruz, Santa Cruz, California 95064, USA. /// London Centre for Nanotechnology,University College London, Gower Street, London WC1E 6BT, UK.
28534519	10.1038/ncomms15458	2017	2017	2017	2018	2017	2017	True	Institute of Healthy Ageing, Department of Genetics, Evolution and Environment, University College London, London WC1E 6BT, UK.
28650954	10.1038/ncomms15475	2017	2017	2017	2018	2017	2017	True	Mouse Informatics Group, The Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA, UK. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// Human and Molecular Genetics, Baylor College of Medicine, 1 Baylor Plaza, Houston, Texas 77030, USA. /// The Jackson Laboratory, 600 Main Street, Bar Harbor, Maine 04609, USA. /// MRC Harwell Institute, Harwell Campus, Harwell OX11 0RD, UK. /// German Mouse Clinic, Institute of Experimental Genetics, Helmholtz Zentrum München, Ingolstädter Landstraße 1, Neuherberg 85764, Germany. /// Mouse Genetics Project, The Wellcome Trust Sanger Institute, Hinxton, Cambridge CB10 1SA, UK. /// Department of Genetics, Evolution &Environment, University College London, Gower Street, London WC1E 6BT, UK. /// Genetics Institute, University College London, Gower Street, London WC1E 6BT, UK. /// Clinical Pharmacology, Queen Mary University of London, Gower Street, London WC1E 6BT, UK.
28643794	10.1038/ncomms15927	2017	2017	2017	2019	2017	2017	True	The Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire CB10 1SA, UK. /// MRC Human Genetics Unit, MRC IGMM, University of Edinburgh, Western General Hospital, Crewe Road, Edinburgh EH4 2XU, UK.
28703137	10.1038/ncomms16058	2017	2017	2017	2018	2017	2017	True	Department of Haematology, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0PT, UK. /// Nuclear Dynamics Programme, The Babraham Institute, Babraham Research Campus, Cambridge CB22 3AT, UK. /// Department of Human Genetics, The Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, UK. /// Department of Biochemistry, Cardiovascular Research Institute Maastricht, Maastricht University, PO Box 616, 6200 MD Maastricht, The Netherlands. /// Strangeways Research Laboratory, MRC/British Heart Foundation (BHF) Cardiovascular Epidemiology Unit, Department of Public Health and Primary Care, University of Cambridge, Cambridge CB1 8RN, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// National Health Service Blood and Transplant (NHSBT), Cambridge Biomedical Campus, Cambridge CB2 0PT, UK. /// NIHR BioResource-Rare Diseases, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0QQ, UK. /// NIHR Cambridge Biomedical Research Centre hIPSC Core Facility, Department of Surgery, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0SZ, UK. /// Medical Research Council Biostatistics Unit, University of Cambridge, Forvie Site, Cambridge Biomedical Campus, Cambridge CB2 0SR, UK. /// Wellcome Trust and MRC Cambridge Stem Cell Institute, Department of Surgery, University of Cambridge, Cambridge Biomedical Campus, Cambridge CB2 0SZ, UK. /// Strangeways Research Laboratory, The National Institute for Health Research (NIHR) Blood and Transplant Unit in Donor Health and Genomics at the University of Cambridge, University of Cambridge, Cambridge CB1 8RN, UK.
NA	10.1038/ng.3756							NA	NA
NA	10.1038/ng.3771							NA	NA
28191888	10.1038/ng.3791	2017	2017		2017	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, UK.
28530675	10.1038/ng.3865	2017	2017	2017	2019	2017	2017	True	UCL Genetics Institute, University College London, London, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton, UK. /// Division of Brain Science, Imperial College London, London, UK. /// Department of Medicine, University of Cambridge, Cambridge, UK.
NA	10.1038/ng.3901							NA	NA
29083405	10.1038/ng.3959	2017	2017	2018	2018	2017	2017	True	Interdepartmental Program in Bioinformatics, University of California, Los Angeles, Los Angeles, California, USA. /// Wellcome Trust Sanger Institute, Hinxton, UK. /// University of Cambridge, Cancer Research UK Cambridge Institute, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, UK. /// South Texas Diabetes and Obesity Institute, UTHSCSA/UTRGV, Brownsville, Texas, USA. /// McDonnell Genome Institute, Washington University School of Medicine, St. Louis, Missouri, USA.
NA	10.1038/nm.4292							NA	NA
28218899	10.1038/nmeth.4182	2017	2017	2017	2018	2017	2017	False	
28245213	10.1038/nmeth.4191	2017	2017		2018		2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, UK.
28263961	10.1038/nmeth.4220	2017	2017	2017	2018	2017	2017	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, UK. /// Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, UK.
28346451	10.1038/nmeth.4236	2017	2017	2017	2018	2017	2017	True	Wellcome Trust Sanger Institute, Hinxton, Cambridge, UK. /// Cambridge Institute for Medical Research, Wellcome Trust/MRC Stem Cell Institute and Department of Haematology, University of Cambridge, Hills Road, Cambridge, UK. /// Department of Mathematics, Imperial College London, London, UK.
28504683	10.1038/nmeth.4292	2017	2017	2017	2017	2017	2017	True	Department of Statistical Science, University College London, London, UK. /// EMBL-European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, UK. /// Wellcome Trust Sanger Institute, Wellcome Genome Campus, Cambridge, UK.
28504682	10.1038/nmeth.4295	2017	2017	2018	2018	2017	2017	True	Cancer Research UK Cambridge Institute, University of Cambridge, Cambridge, UK.
28775673	10.1038/nmeth.4326	2017	2017	2017	2018	2017	2017	True	Pharmacology & Genetics Departments and Cambridge Systems Biology Centre, University of Cambridge, Cambridge, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, United Kingdom.
29088127	10.1038/nmeth.4471	2017	2017		2019		2017	True	Vital-IT, Swiss Institute of Bioinformatics, Lausanne, Switzerland.
29026211	10.1038/nrd.2017.177	2017	2017		2017	2017	2017	True	Lhasa Ltd, Leeds LS11 5PS, UK. /// GlaxoSmithKline Research and Development Ltd, Stevenage SG1 2NY, UK. /// University of Leicester, Leicester LE1 7RH, UK. /// Liverpool John Moores University, Liverpool L3 3AF, UK. /// European Bioinformatics Institute, European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. /// AstraZeneca AB, SK10 2NA Cheshire, UK. Current affiliation: Lhasa Ltd, Leeds LS11 5PS, UK. /// Erasmus Universitair Medisch Centrum, 3015 CE Rotterdam, The Netherlands. /// Vrije Universiteit Amsterdam, 1081 Amsterdam, The Netherlands.
28471426	10.1038/nsmb.3410	2017	2017		2017		2017	True	European Bioinformatics Institute, Hinxton, UK. /// Biozentrum, University of Basel and SIB Swiss Institute of Bioinformatics, Basel, Switzerland.
